id,species1,species2,species3,species4,species5,species6,species7,species8,species9,species10
sample_740,0.986226657,0.012269816,0.001503527,0,0,0,0,0,0,0
sample_741,0.321311402,0.000548975,0.678139623,0,0,0,0,0,0,0
sample_742,0.000233166,0.999766832,2.09E-09,0,0,0,0,0,0,0
sample_743,0.441622609,0.558374782,2.61E-06,0,0,0,0,0,0,0
sample_744,0.502478841,0.001772672,0.495748487,0,0,0,0,0,0,0
sample_745,0.115846382,0.884151599,2.02E-06,0,0,0,0,0,0,0
sample_746,0.130031814,0.869959612,8.57E-06,0,0,0,0,0,0,0
sample_747,0.932329572,0.001878689,0.065791739,0,0,0,0,0,0,0
sample_748,0.929877789,0.066637641,0.003484571,0,0,0,0,0,0,0
sample_749,0.762078872,0.237888649,3.25E-05,0,0,0,0,0,0,0
sample_750,0.412242185,0.000293447,0.587464368,0,0,0,0,0,0,0
sample_751,0.003088472,0.996911502,2.59E-08,0,0,0,0,0,0,0
sample_752,0.000865155,5.98E-06,0.999128864,0,0,0,0,0,0,0
sample_753,0.001516596,3.85E-06,0.99847955,0,0,0,0,0,0,0
sample_754,0.007483573,1.41E-05,0.992502361,0,0,0,0,0,0,0
sample_755,0.001371112,7.01E-06,0.99862188,0,0,0,0,0,0,0
sample_756,0.000285734,0.999714264,1.98E-09,0,0,0,0,0,0,0
sample_757,0.787394219,0.212413772,0.000192009,0,0,0,0,0,0,0
sample_758,0.443903407,0.001230115,0.554866478,0,0,0,0,0,0,0
sample_759,0.000868676,6.26E-06,0.999125061,0,0,0,0,0,0,0
sample_760,0.003862023,0.996137894,8.30E-08,0,0,0,0,0,0,0
sample_761,0.985120807,0.01479864,8.06E-05,0,0,0,0,0,0,0
sample_762,0.531297216,0.46869795,4.83E-06,0,0,0,0,0,0,0
sample_763,0.836109745,0.163522602,0.000367653,0,0,0,0,0,0,0
sample_764,0.996013952,0.003503307,0.00048274,0,0,0,0,0,0,0
sample_765,0.016043434,0.983956494,7.22E-08,0,0,0,0,0,0,0
sample_766,0.569152652,0.430835758,1.16E-05,0,0,0,0,0,0,0
sample_767,0.9153809,0.083366985,0.001252115,0,0,0,0,0,0,0
sample_768,0.484979204,0.515016699,4.10E-06,0,0,0,0,0,0,0
sample_769,0.711418705,0.288510491,7.08E-05,0,0,0,0,0,0,0
sample_770,0.000395021,0.999604975,3.70E-09,0,0,0,0,0,0,0
sample_771,0.003780959,0.996219002,3.90E-08,0,0,0,0,0,0,0
sample_772,0.94874468,0.051213587,4.17E-05,0,0,0,0,0,0,0
sample_773,0.002901494,5.43E-06,0.997093078,0,0,0,0,0,0,0
sample_774,0.004743685,1.90E-05,0.995237333,0,0,0,0,0,0,0
sample_775,0.721393949,0.006403529,0.272202523,0,0,0,0,0,0,0
sample_776,0.000344122,0.999655875,3.70E-09,0,0,0,0,0,0,0
sample_777,0.001155041,9.53E-06,0.998835425,0,0,0,0,0,0,0
sample_778,0.429996436,0.570001034,2.53E-06,0,0,0,0,0,0,0
sample_779,0.108741061,0.000109417,0.891149522,0,0,0,0,0,0,0
sample_780,0.997404437,0.001775581,0.000819982,0,0,0,0,0,0,0
sample_781,0.968843336,0.001681889,0.029474775,0,0,0,0,0,0,0
sample_782,0.000467002,0.999532992,5.39E-09,0,0,0,0,0,0,0
sample_783,0.95316016,0.04656185,0.00027799,0,0,0,0,0,0,0
sample_784,0.003484243,7.53E-06,0.996508227,0,0,0,0,0,0,0
sample_785,0.713477734,0.001949731,0.284572534,0,0,0,0,0,0,0
sample_786,0.492949512,0.507012447,3.80E-05,0,0,0,0,0,0,0
sample_787,0.219857578,0.78013071,1.17E-05,0,0,0,0,0,0,0
sample_788,0.975304081,0.024646565,4.94E-05,0,0,0,0,0,0,0
sample_789,0.003664218,6.32E-06,0.996329464,0,0,0,0,0,0,0
sample_790,0.024808809,2.48E-05,0.975166379,0,0,0,0,0,0,0
sample_791,0.000802746,4.64E-06,0.999192609,0,0,0,0,0,0,0
sample_792,0.001187754,0.998812239,6.63E-09,0,0,0,0,0,0,0
sample_793,0.450259971,0.001091542,0.548648487,0,0,0,0,0,0,0
sample_794,0.818850178,0.180998327,0.000151495,0,0,0,0,0,0,0
sample_795,0.265515042,0.73447085,1.41E-05,0,0,0,0,0,0,0
sample_796,0.022502454,0.000171165,0.977326381,0,0,0,0,0,0,0
sample_797,0.004388938,7.22E-06,0.995603837,0,0,0,0,0,0,0
sample_798,0.001681958,8.34E-06,0.998309705,0,0,0,0,0,0,0
sample_799,0.997421601,0.002316273,0.000262126,0,0,0,0,0,0,0
sample_800,0.000129696,0.999870303,1.11E-09,0,0,0,0,0,0,0
sample_801,0.954813629,0.044889651,0.000296719,0,0,0,0,0,0,0
sample_802,0.003092159,0.996907825,1.56E-08,0,0,0,0,0,0,0
sample_803,0.343062106,0.656935988,1.91E-06,0,0,0,0,0,0,0
sample_804,0.000986858,8.23E-06,0.99900491,0,0,0,0,0,0,0
sample_805,0.479540217,0.520456576,3.21E-06,0,0,0,0,0,0,0
sample_806,0.157991626,0.002675221,0.839333153,0,0,0,0,0,0,0
sample_807,0.399194616,0.600704038,0.000101345,0,0,0,0,0,0,0
sample_808,0.096890791,0.000403722,0.902705487,0,0,0,0,0,0,0
sample_809,0.006717573,0.993282396,3.13E-08,0,0,0,0,0,0,0
sample_810,0.001080432,4.17E-06,0.998915394,0,0,0,0,0,0,0
sample_811,0.000344923,0.999655074,3.39E-09,0,0,0,0,0,0,0
sample_812,0.01215401,0.987845933,5.68E-08,0,0,0,0,0,0,0
sample_813,0.001045878,5.66E-06,0.998948465,0,0,0,0,0,0,0
sample_814,0.918655241,0.0026309,0.078713859,0,0,0,0,0,0,0
sample_815,0.582854056,0.417132749,1.32E-05,0,0,0,0,0,0,0
sample_816,0.000703952,0.999296044,4.03E-09,0,0,0,0,0,0,0
sample_817,0.000243544,0.999756453,2.89E-09,0,0,0,0,0,0,0
sample_818,0.923343514,0.075917999,0.000738487,0,0,0,0,0,0,0
sample_819,0.004246328,1.75E-05,0.995736148,0,0,0,0,0,0,0
sample_820,0.001677545,0.998322437,1.80E-08,0,0,0,0,0,0,0
sample_821,0.99754159,0.000930837,0.001527573,0,0,0,0,0,0,0
sample_822,0.00614725,8.75E-06,0.993844004,0,0,0,0,0,0,0
sample_823,0.011121574,0.988878288,1.38E-07,0,0,0,0,0,0,0
sample_824,0.088451776,7.08E-05,0.911477437,0,0,0,0,0,0,0
sample_825,0.674376019,0.325614833,9.15E-06,0,0,0,0,0,0,0
sample_826,0.003659367,6.44E-06,0.996334194,0,0,0,0,0,0,0
sample_827,0.635107186,0.000493249,0.364399565,0,0,0,0,0,0,0
sample_828,0.047919899,0.952077524,2.58E-06,0,0,0,0,0,0,0
sample_829,0.003063404,0.996936574,2.11E-08,0,0,0,0,0,0,0
sample_830,0.611158146,0.388828762,1.31E-05,0,0,0,0,0,0,0
sample_831,0.97629208,0.000672542,0.023035379,0,0,0,0,0,0,0
sample_832,0.027916673,0.972082952,3.75E-07,0,0,0,0,0,0,0
sample_833,0.02900406,4.07E-05,0.970955239,0,0,0,0,0,0,0
sample_834,0.000162014,0.999837984,1.41E-09,0,0,0,0,0,0,0
sample_835,0.005314828,1.63E-05,0.994668879,0,0,0,0,0,0,0
sample_836,0.001211719,1.04E-05,0.998777844,0,0,0,0,0,0,0
sample_837,0.014113245,3.06E-05,0.985856149,0,0,0,0,0,0,0
sample_838,0.997744519,0.001061597,0.001193885,0,0,0,0,0,0,0
sample_839,0.031351105,0.9686487,1.95E-07,0,0,0,0,0,0,0
sample_840,0.720803889,0.279110753,8.54E-05,0,0,0,0,0,0,0
sample_841,0.783207235,0.216604303,0.000188462,0,0,0,0,0,0,0
sample_842,0.868135686,0.001728167,0.130136147,0,0,0,0,0,0,0
sample_843,0.000128371,0.999871628,1.15E-09,0,0,0,0,0,0,0
sample_844,0.515566121,0.484427132,6.75E-06,0,0,0,0,0,0,0
sample_845,0.26222479,0.737767493,7.72E-06,0,0,0,0,0,0,0
sample_846,0.994607226,0.001315796,0.004076978,0,0,0,0,0,0,0
sample_847,0.995557773,0.003372678,0.001069549,0,0,0,0,0,0,0
sample_848,0.002106533,0.997893441,2.60E-08,0,0,0,0,0,0,0
sample_849,0.485742209,0.514171855,8.59E-05,0,0,0,0,0,0,0
sample_850,0.539843282,0.00138051,0.458776207,0,0,0,0,0,0,0
sample_851,0.996461785,0.000924028,0.002614187,0,0,0,0,0,0,0
sample_852,0.000193786,0.999806213,1.55E-09,0,0,0,0,0,0,0
sample_853,0.991317258,0.008036674,0.000646068,0,0,0,0,0,0,0
sample_854,0.956224789,0.043545746,0.000229464,0,0,0,0,0,0,0
sample_855,0.0102115,1.26E-05,0.989775868,0,0,0,0,0,0,0
sample_856,0.005516524,0.994483426,4.98E-08,0,0,0,0,0,0,0
sample_857,0.988336727,0.010951581,0.000711691,0,0,0,0,0,0,0
sample_858,0.98281723,0.000910282,0.016272487,0,0,0,0,0,0,0
sample_859,0.951641059,0.048313852,4.51E-05,0,0,0,0,0,0,0
sample_860,0.002110918,0.997889071,1.04E-08,0,0,0,0,0,0,0
sample_861,0.994938027,0.001086282,0.003975691,0,0,0,0,0,0,0
sample_862,0.932305125,0.067679875,1.50E-05,0,0,0,0,0,0,0
sample_863,0.000805033,4.69E-06,0.999190281,0,0,0,0,0,0,0
sample_864,0.242062144,0.757930995,6.86E-06,0,0,0,0,0,0,0
sample_865,0.947475084,0.05250653,1.84E-05,0,0,0,0,0,0,0
sample_866,0.00211343,1.15E-05,0.997875031,0,0,0,0,0,0,0
sample_867,0.914906321,0.006806174,0.078287504,0,0,0,0,0,0,0
sample_868,0.000154597,0.999845402,1.20E-09,0,0,0,0,0,0,0
sample_869,0.995718695,0.00218602,0.002095284,0,0,0,0,0,0,0
sample_870,0.003755925,0.996244029,4.64E-08,0,0,0,0,0,0,0
sample_871,0.010710976,0.989288884,1.41E-07,0,0,0,0,0,0,0
sample_872,0.000905265,6.96E-06,0.999087771,0,0,0,0,0,0,0
sample_873,0.015188167,0.98481174,9.32E-08,0,0,0,0,0,0,0
sample_874,0.776493261,0.223499826,6.91E-06,0,0,0,0,0,0,0
sample_875,0.642425258,0.000593673,0.356981069,0,0,0,0,0,0,0
sample_876,0.747018111,0.002847181,0.250134708,0,0,0,0,0,0,0
sample_877,0.989936946,0.009951925,0.000111129,0,0,0,0,0,0,0
sample_878,0.849252933,0.15070625,4.08E-05,0,0,0,0,0,0,0
sample_879,0.015911241,0.984088686,7.31E-08,0,0,0,0,0,0,0
sample_880,0.000245042,0.999754956,1.94E-09,0,0,0,0,0,0,0
sample_881,0.001949084,0.998050901,1.50E-08,0,0,0,0,0,0,0
sample_882,0.159614225,0.000142219,0.840243556,0,0,0,0,0,0,0
sample_883,0.996488265,0.003266524,0.000245211,0,0,0,0,0,0,0
sample_884,0.02297685,0.977023038,1.11E-07,0,0,0,0,0,0,0
sample_885,0.002594292,0.997405693,1.48E-08,0,0,0,0,0,0,0
sample_886,0.897499604,0.00841319,0.094087206,0,0,0,0,0,0,0
sample_887,0.874022955,0.125954803,2.22E-05,0,0,0,0,0,0,0
sample_888,0.971132103,0.028295867,0.000572029,0,0,0,0,0,0,0
sample_889,0.685772474,0.314208539,1.90E-05,0,0,0,0,0,0,0
sample_890,0.923477323,0.07553637,0.000986307,0,0,0,0,0,0,0
sample_891,0.979489565,0.020443741,6.67E-05,0,0,0,0,0,0,0
sample_892,0.010916196,2.56E-05,0.98905825,0,0,0,0,0,0,0
sample_893,0.018863702,2.96E-05,0.98110671,0,0,0,0,0,0,0
sample_894,0.081406751,6.44E-05,0.918528829,0,0,0,0,0,0,0
sample_895,0.916000438,0.083784787,0.000214775,0,0,0,0,0,0,0
sample_896,0.99145079,0.002812646,0.005736564,0,0,0,0,0,0,0
sample_897,0.635412395,0.001181619,0.363405986,0,0,0,0,0,0,0
sample_898,0.980857522,0.019068291,7.42E-05,0,0,0,0,0,0,0
sample_899,0.741535145,0.25821833,0.000246525,0,0,0,0,0,0,0
sample_900,0.604198692,0.000320497,0.395480811,0,0,0,0,0,0,0
sample_901,0.000160422,0.999839576,1.85E-09,0,0,0,0,0,0,0
sample_902,0.006556095,1.19E-05,0.993431965,0,0,0,0,0,0,0
sample_903,0.017348102,0.982651726,1.72E-07,0,0,0,0,0,0,0
sample_904,0.00090414,0.999095854,6.76E-09,0,0,0,0,0,0,0
sample_905,0.01112489,1.33E-05,0.988861788,0,0,0,0,0,0,0
sample_906,0.000287845,0.999712153,2.06E-09,0,0,0,0,0,0,0
sample_907,0.989706512,0.006422849,0.003870639,0,0,0,0,0,0,0
sample_908,0.984288446,0.002013822,0.013697732,0,0,0,0,0,0,0
sample_909,0.177637275,0.000873517,0.821489208,0,0,0,0,0,0,0
sample_910,0.448272162,0.551720824,7.01E-06,0,0,0,0,0,0,0
sample_911,0.051188671,7.86E-05,0.94873268,0,0,0,0,0,0,0
sample_912,0.000887849,3.79E-06,0.999108359,0,0,0,0,0,0,0
sample_913,0.018119937,0.981879178,8.85E-07,0,0,0,0,0,0,0
sample_914,0.022078471,0.000170374,0.977751156,0,0,0,0,0,0,0
sample_915,0.000870485,3.51E-06,0.999126004,0,0,0,0,0,0,0
sample_916,0.87640558,0.122930065,0.000664355,0,0,0,0,0,0,0
sample_917,0.998309928,0.001014492,0.00067558,0,0,0,0,0,0,0
sample_918,0.90743683,0.092194828,0.000368342,0,0,0,0,0,0,0
sample_919,0.0021135,0.997886462,3.76E-08,0,0,0,0,0,0,0
sample_920,0.694150652,0.305643526,0.000205822,0,0,0,0,0,0,0
sample_921,0.000676097,0.999323899,3.87E-09,0,0,0,0,0,0,0
sample_922,0.675824268,0.324169838,5.89E-06,0,0,0,0,0,0,0
sample_923,0.610229976,0.38975083,1.92E-05,0,0,0,0,0,0,0
sample_924,0.000382073,0.999617925,2.40E-09,0,0,0,0,0,0,0
sample_925,0.000334492,0.999665506,2.16E-09,0,0,0,0,0,0,0
sample_926,0.001071667,0.998928327,6.30E-09,0,0,0,0,0,0,0
sample_927,0.857138608,0.142084921,0.000776471,0,0,0,0,0,0,0
sample_928,0.263015557,0.000172497,0.736811946,0,0,0,0,0,0,0
sample_929,0.997985697,0.000829411,0.001184892,0,0,0,0,0,0,0
sample_930,0.673142045,0.001830626,0.325027329,0,0,0,0,0,0,0
sample_931,0.993529113,0.006387247,8.36E-05,0,0,0,0,0,0,0
sample_932,0.017916169,0.982083749,8.21E-08,0,0,0,0,0,0,0
sample_933,0.004102863,0.995897117,1.96E-08,0,0,0,0,0,0,0
sample_934,0.065686323,0.93431013,3.55E-06,0,0,0,0,0,0,0
sample_935,0.014492505,2.12E-05,0.985486303,0,0,0,0,0,0,0
sample_936,0.192243744,0.807754622,1.63E-06,0,0,0,0,0,0,0
sample_937,0.007267106,1.64E-05,0.992716498,0,0,0,0,0,0,0
sample_938,0.0002452,0.999754798,2.29E-09,0,0,0,0,0,0,0
sample_939,0.000289922,0.999710077,1.88E-09,0,0,0,0,0,0,0
sample_940,0.257430657,0.742531673,3.77E-05,0,0,0,0,0,0,0
sample_941,0.962189969,0.000769774,0.037040257,0,0,0,0,0,0,0
sample_942,0.007862461,8.12E-05,0.992056347,0,0,0,0,0,0,0
sample_943,9.71E-05,0.999902922,9.83E-10,0,0,0,0,0,0,0
sample_944,0.995925537,0.000851023,0.00322344,0,0,0,0,0,0,0
sample_945,0.989543763,0.010288858,0.00016738,0,0,0,0,0,0,0
sample_946,0.000373535,0.99962646,4.93E-09,0,0,0,0,0,0,0
sample_947,0.631431886,0.00145332,0.367114793,0,0,0,0,0,0,0
sample_948,0.015043956,0.984955953,9.10E-08,0,0,0,0,0,0,0
sample_949,0.000850299,0.999149694,6.91E-09,0,0,0,0,0,0,0
sample_950,0.023583944,0.976415157,8.99E-07,0,0,0,0,0,0,0
sample_951,0.000342456,0.99965754,4.44E-09,0,0,0,0,0,0,0
sample_952,0.290036421,0.000495047,0.709468531,0,0,0,0,0,0,0
sample_953,0.252453702,0.747519688,2.66E-05,0,0,0,0,0,0,0
sample_954,0.00175732,0.998242671,8.90E-09,0,0,0,0,0,0,0
sample_955,0.843764778,0.156226268,8.95E-06,0,0,0,0,0,0,0
sample_956,0.007306317,1.01E-05,0.99268362,0,0,0,0,0,0,0
sample_957,0.001236532,0.99876345,1.88E-08,0,0,0,0,0,0,0
sample_958,0.009944099,0.99005573,1.70E-07,0,0,0,0,0,0,0
sample_959,0.000846265,5.72E-06,0.999148017,0,0,0,0,0,0,0
sample_960,0.000897614,6.80E-06,0.99909559,0,0,0,0,0,0,0
sample_961,0.00084233,5.26E-06,0.99915241,0,0,0,0,0,0,0
sample_962,0.00112367,6.25E-06,0.99887008,0,0,0,0,0,0,0
sample_963,0.000114308,0.99988569,1.16E-09,0,0,0,0,0,0,0
sample_964,0.997444507,0.001711628,0.000843865,0,0,0,0,0,0,0
sample_965,0.002174046,0.997825908,4.66E-08,0,0,0,0,0,0,0
sample_966,0.003517894,3.61E-05,0.996445966,0,0,0,0,0,0,0
sample_967,0.997955048,0.001149395,0.000895557,0,0,0,0,0,0,0
sample_968,0.000855522,5.06E-06,0.999139415,0,0,0,0,0,0,0
sample_969,0.001428597,1.28E-05,0.998558621,0,0,0,0,0,0,0
sample_970,0.656276409,0.343691463,3.21E-05,0,0,0,0,0,0,0
sample_971,0.001263876,1.22E-05,0.998723875,0,0,0,0,0,0,0
sample_972,0.996748543,0.002307715,0.000943743,0,0,0,0,0,0,0
sample_973,0.965887084,0.033430532,0.000682384,0,0,0,0,0,0,0
sample_974,0.407314529,0.592667324,1.81E-05,0,0,0,0,0,0,0
sample_975,0.587547763,0.412446497,5.74E-06,0,0,0,0,0,0,0
sample_976,0.920699783,0.079062969,0.000237248,0,0,0,0,0,0,0
sample_977,0.997785148,0.001404574,0.000810278,0,0,0,0,0,0,0
sample_978,0.017336919,0.98266255,5.32E-07,0,0,0,0,0,0,0
sample_979,0.227985021,0.000155606,0.771859373,0,0,0,0,0,0,0
sample_980,0.001051354,5.42E-06,0.998943224,0,0,0,0,0,0,0
sample_981,0.000106038,0.999893961,1.07E-09,0,0,0,0,0,0,0
sample_982,0.002504023,0.99749595,2.76E-08,0,0,0,0,0,0,0
sample_983,0.983166448,0.016535509,0.000298043,0,0,0,0,0,0,0
sample_984,0.000515983,0.999484014,3.09E-09,0,0,0,0,0,0,0
sample_985,0.001427711,5.30E-06,0.998566992,0,0,0,0,0,0,0
sample_986,0.997032707,0.001829366,0.001137927,0,0,0,0,0,0,0
sample_987,0.003744898,0.996255029,7.24E-08,0,0,0,0,0,0,0
sample_988,0.030898869,0.969100341,7.90E-07,0,0,0,0,0,0,0
sample_989,0.008497103,0.991502857,4.06E-08,0,0,0,0,0,0,0
sample_990,0.390087213,0.609896486,1.63E-05,0,0,0,0,0,0,0
sample_991,0.001668172,4.00E-06,0.998327828,0,0,0,0,0,0,0
sample_992,0.166067606,0.000290628,0.833641766,0,0,0,0,0,0,0
sample_993,0.000377457,0.999622539,3.86E-09,0,0,0,0,0,0,0
sample_994,0.786788183,0.21313717,7.46E-05,0,0,0,0,0,0,0
sample_995,0.998087071,0.001426836,0.000486093,0,0,0,0,0,0,0
sample_996,0.008019984,0.991979941,7.51E-08,0,0,0,0,0,0,0
sample_997,0.632825156,0.011365214,0.355809629,0,0,0,0,0,0,0
sample_998,0.002165152,0.997834805,4.36E-08,0,0,0,0,0,0,0
sample_999,0.965890183,0.004659835,0.029449982,0,0,0,0,0,0,0
sample_1000,0.285593066,0.714401422,5.51E-06,0,0,0,0,0,0,0
sample_1001,0.000143051,0.999856948,1.18E-09,0,0,0,0,0,0,0
sample_1002,0.001221601,1.18E-05,0.9987666,0,0,0,0,0,0,0
sample_1003,0.02780496,4.76E-05,0.972147479,0,0,0,0,0,0,0
sample_1004,0.996746395,0.002747263,0.000506342,0,0,0,0,0,0,0
sample_1005,0.878025641,0.12195012,2.42E-05,0,0,0,0,0,0,0
sample_1006,0.015374991,0.984624878,1.31E-07,0,0,0,0,0,0,0
sample_1007,0.972247749,0.027325121,0.00042713,0,0,0,0,0,0,0
sample_1008,0.000619646,0.999380351,3.52E-09,0,0,0,0,0,0,0
sample_1009,0.00109817,0.998901824,5.84E-09,0,0,0,0,0,0,0
sample_1010,0.014828072,0.985171781,1.47E-07,0,0,0,0,0,0,0
sample_1011,0.068914344,0.000594481,0.930491175,0,0,0,0,0,0,0
sample_1012,0.000864524,4.06E-06,0.999131417,0,0,0,0,0,0,0
sample_1013,0.000164319,0.99983568,1.88E-09,0,0,0,0,0,0,0
sample_1014,0.001686944,8.53E-06,0.998304524,0,0,0,0,0,0,0
sample_1015,0.000820055,0.999179939,6.11E-09,0,0,0,0,0,0,0
sample_1016,0.673570289,0.326420586,9.12E-06,0,0,0,0,0,0,0
sample_1017,0.982214621,0.017510856,0.000274523,0,0,0,0,0,0,0
sample_1018,0.640862517,0.001182538,0.357954945,0,0,0,0,0,0,0
sample_1019,0.001813881,0.998186104,1.48E-08,0,0,0,0,0,0,0
sample_1020,0.077193602,0.922802031,4.37E-06,0,0,0,0,0,0,0
sample_1021,0.937638367,0.062206158,0.000155475,0,0,0,0,0,0,0
sample_1022,0.684140881,0.31584063,1.85E-05,0,0,0,0,0,0,0
sample_1023,0.000336268,0.99966373,2.13E-09,0,0,0,0,0,0,0
sample_1024,0.000197438,0.99980256,1.57E-09,0,0,0,0,0,0,0
sample_1025,0.965889711,0.006265528,0.027844761,0,0,0,0,0,0,0
sample_1026,0.971732991,0.027896691,0.000370318,0,0,0,0,0,0,0
sample_1027,0.798933536,0.003128972,0.197937493,0,0,0,0,0,0,0
sample_1028,0.01031837,1.77E-05,0.989663951,0,0,0,0,0,0,0
sample_1029,0.744559845,0.255077438,0.000362717,0,0,0,0,0,0,0
sample_1030,0.873518357,0.126468775,1.29E-05,0,0,0,0,0,0,0
sample_1031,0.000749178,0.999250817,4.12E-09,0,0,0,0,0,0,0
sample_1032,0.984165475,0.015618211,0.000216314,0,0,0,0,0,0,0
sample_1033,0.996570583,0.00073505,0.002694366,0,0,0,0,0,0,0
sample_1034,0.213903149,0.000453362,0.785643488,0,0,0,0,0,0,0
sample_1035,0.000157192,0.999842806,1.43E-09,0,0,0,0,0,0,0
sample_1036,0.277866526,0.001177329,0.720956145,0,0,0,0,0,0,0
sample_1037,0.060245084,0.000424886,0.939330031,0,0,0,0,0,0,0
sample_1038,0.003224327,0.996775657,1.63E-08,0,0,0,0,0,0,0
sample_1039,0.001092271,0.998907724,5.76E-09,0,0,0,0,0,0,0
sample_1040,0.278159309,0.721835437,5.25E-06,0,0,0,0,0,0,0
sample_1041,0.915831897,0.010859688,0.073308415,0,0,0,0,0,0,0
sample_1042,0.998058234,0.001487812,0.000453955,0,0,0,0,0,0,0
sample_1043,0.010679488,0.989320416,9.66E-08,0,0,0,0,0,0,0
sample_1044,0.003538567,0.996461382,5.04E-08,0,0,0,0,0,0,0
sample_1045,0.010580834,0.989418983,1.84E-07,0,0,0,0,0,0,0
sample_1046,0.980681079,0.019191881,0.00012704,0,0,0,0,0,0,0
sample_1047,0.041109037,3.67E-05,0.958854312,0,0,0,0,0,0,0
sample_1048,0.009532229,1.30E-05,0.990454769,0,0,0,0,0,0,0
sample_1049,0.977539855,0.022397791,6.24E-05,0,0,0,0,0,0,0
sample_1050,0.010412547,0.989587405,4.76E-08,0,0,0,0,0,0,0
sample_1051,0.001219785,3.53E-06,0.998776687,0,0,0,0,0,0,0
sample_1052,0.04282829,0.000327371,0.956844339,0,0,0,0,0,0,0
sample_1053,0.000204165,0.999795833,1.61E-09,0,0,0,0,0,0,0
sample_1054,0.998090539,0.000880101,0.001029361,0,0,0,0,0,0,0
sample_1055,0.197835171,0.802141525,2.33E-05,0,0,0,0,0,0,0
sample_1056,0.4095478,0.001466433,0.588985768,0,0,0,0,0,0,0
sample_1057,0.152434209,0.000273906,0.847291885,0,0,0,0,0,0,0
sample_1058,0.371326033,0.628663138,1.08E-05,0,0,0,0,0,0,0
sample_1059,0.981904593,0.018027243,6.82E-05,0,0,0,0,0,0,0
sample_1060,0.990050646,0.005169243,0.004780111,0,0,0,0,0,0,0
sample_1061,0.556807735,0.443188091,4.17E-06,0,0,0,0,0,0,0
sample_1062,0.921352194,0.077406667,0.00124114,0,0,0,0,0,0,0
sample_1063,0.996073989,0.003792796,0.000133215,0,0,0,0,0,0,0
sample_1064,0.7298012,0.27017764,2.12E-05,0,0,0,0,0,0,0
sample_1065,0.981800202,0.017906839,0.000292959,0,0,0,0,0,0,0
sample_1066,0.004199844,6.79E-06,0.99579337,0,0,0,0,0,0,0
sample_1067,0.001543767,0.998456224,8.92E-09,0,0,0,0,0,0,0
sample_1068,0.973745468,0.025378204,0.000876328,0,0,0,0,0,0,0
sample_1069,0.000308664,0.999691332,4.11E-09,0,0,0,0,0,0,0
sample_1070,0.001647707,1.07E-05,0.998341551,0,0,0,0,0,0,0
sample_1071,0.00495357,1.44E-05,0.995032078,0,0,0,0,0,0,0
sample_1072,0.828728393,0.005297924,0.165973682,0,0,0,0,0,0,0
sample_1073,0.541522578,0.000679262,0.45779816,0,0,0,0,0,0,0
sample_1074,0.922638162,0.077350867,1.10E-05,0,0,0,0,0,0,0
sample_1075,0.895465486,0.104438317,9.62E-05,0,0,0,0,0,0,0
sample_1076,0.053733737,0.946264887,1.38E-06,0,0,0,0,0,0,0
sample_1077,0.799991445,0.199881422,0.000127133,0,0,0,0,0,0,0
sample_1078,0.001858287,5.13E-06,0.998136588,0,0,0,0,0,0,0
sample_1079,0.001667331,4.07E-06,0.998328604,0,0,0,0,0,0,0
sample_1080,0.992080648,0.007667533,0.000251819,0,0,0,0,0,0,0
sample_1081,0.010142297,2.43E-05,0.989833402,0,0,0,0,0,0,0
sample_1082,0.006596819,0.993403127,5.35E-08,0,0,0,0,0,0,0
sample_1083,0.992802275,0.006166499,0.001031227,0,0,0,0,0,0,0
sample_1084,0.002535402,7.66E-06,0.997456941,0,0,0,0,0,0,0
sample_1085,0.019553812,0.980445673,5.15E-07,0,0,0,0,0,0,0
sample_1086,0.002328285,0.997671701,1.42E-08,0,0,0,0,0,0,0
sample_1087,0.142899113,0.000119947,0.85698094,0,0,0,0,0,0,0
sample_1088,0.99297836,0.006433318,0.000588321,0,0,0,0,0,0,0
sample_1089,0.990728478,0.006475852,0.00279567,0,0,0,0,0,0,0
sample_1090,0.672710415,0.327265365,2.42E-05,0,0,0,0,0,0,0
sample_1091,0.449846509,0.001468248,0.548685243,0,0,0,0,0,0,0
sample_1092,0.008322725,0.99167723,4.48E-08,0,0,0,0,0,0,0
sample_1093,0.086802292,0.913193581,4.13E-06,0,0,0,0,0,0,0
sample_1094,0.994200409,0.001314886,0.004484705,0,0,0,0,0,0,0
sample_1095,0.00640472,0.993595241,3.92E-08,0,0,0,0,0,0,0
sample_1096,0.001248653,0.99875134,6.94E-09,0,0,0,0,0,0,0
sample_1097,0.112037551,0.000274886,0.887687563,0,0,0,0,0,0,0
sample_1098,0.000155691,0.999844307,1.23E-09,0,0,0,0,0,0,0
sample_1099,0.997393815,0.001197433,0.001408752,0,0,0,0,0,0,0
sample_1100,0.000205817,0.999794181,1.49E-09,0,0,0,0,0,0,0
sample_1101,0.005045569,2.40E-05,0.994930413,0,0,0,0,0,0,0
sample_1102,0.137747026,0.001548638,0.860704336,0,0,0,0,0,0,0
sample_1103,0.032464669,0.000262193,0.967273138,0,0,0,0,0,0,0
sample_1104,0.000158524,0.999841474,2.02E-09,0,0,0,0,0,0,0
sample_1105,0.001734395,0.998265564,4.06E-08,0,0,0,0,0,0,0
sample_1106,0.000258911,0.999741086,3.29E-09,0,0,0,0,0,0,0
sample_1107,0.000537578,0.999462415,6.65E-09,0,0,0,0,0,0,0
