id,card_name,mana_cost,cmc,colors,type,types,supertypes,subtypes,rarity,power,toughness,loyalty,text,set,set_name
56b1e2e4-ceae-56ea-8c3b-2006adef8b8d,Duskdale Wurm,{5}{G}{G},7,Green,Creature — Wurm,Creature,"",Wurm,Uncommon,7,7,,Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.),M11,Magic 2011
892c6723-f793-523a-87da-57678aa8f040,Earth Servant,{5}{R},6,Red,Creature — Elemental,Creature,"",Elemental,Uncommon,4,4,,Earth Servant gets +0/+1 for each Mountain you control.,M11,Magic 2011
44e9b1bb-a80c-50a4-ad65-d5baf59bc987,Elite Vanguard,{W},1,White,Creature — Human Soldier,Creature,"",Human Soldier,Uncommon,2,1,,"",M11,Magic 2011
894df77d-9ec4-5e97-9961-9c054cae5824,Elixir of Immortality,{1},1,"",Artifact,Artifact,"","",Uncommon,,,,"{2}, {T}: You gain 5 life. Shuffle Elixir of Immortality and your graveyard into their owner's library.",M11,Magic 2011
a78d117e-72d9-5a32-8fea-f1ab936259e1,Elvish Archdruid,{1}{G}{G},3,Green,Creature — Elf Druid,Creature,"",Elf Druid,Rare,2,2,,"Other Elf creatures you control get +1/+1.
{T}: Add {G} for each Elf you control.",M11,Magic 2011
fee9fbc0-f5a3-57ed-a7be-f32f24147f36,Ember Hauler,{R}{R},2,Red,Creature — Goblin,Creature,"",Goblin,Uncommon,2,2,,"{1}, Sacrifice Ember Hauler: It deals 2 damage to any target.",M11,Magic 2011
78e09485-5111-5c25-b863-bf15d31a6ca2,Excommunicate,{2}{W},3,White,Sorcery,Sorcery,"","",Common,,,,Put target creature on top of its owner's library.,M11,Magic 2011
e3d248ee-9435-5bef-9485-98f2145438c7,Fauna Shaman,{1}{G},2,Green,Creature — Elf Shaman,Creature,"",Elf Shaman,Rare,2,2,,"{G}, {T}, Discard a creature card: Search your library for a creature card, reveal it, put it into your hand, then shuffle your library.",M11,Magic 2011
4bc7535a-e589-5ffb-aed3-8c9dbed92d67,Fiery Hellhound,{1}{R}{R},3,Red,Creature — Elemental Hound,Creature,"",Elemental Hound,Common,2,2,,{R}: Fiery Hellhound gets +1/+0 until end of turn.,M11,Magic 2011
dfc33dca-567c-5bd2-80ea-2d0ffb45da8f,Fire Servant,{3}{R}{R},5,Red,Creature — Elemental,Creature,"",Elemental,Uncommon,4,3,,"If a red instant or sorcery spell you control would deal damage, it deals double that damage instead.",M11,Magic 2011
23c05539-d4ca-5f15-8fa5-1b4c3f0010db,Fireball,{X}{R},1,Red,Sorcery,Sorcery,"","",Uncommon,,,,"This spell costs {1} more to cast for each target beyond the first.
Fireball deals X damage divided evenly, rounded down, among any number of targets.",M11,Magic 2011
2b536ce4-ab71-516c-98db-7154d3c53e24,Flashfreeze,{1}{U},2,Blue,Instant,Instant,"","",Uncommon,,,,Counter target red or green spell.,M11,Magic 2011
092cbde1-9dc4-5361-98d2-a242f1b70f46,Fling,{1}{R},2,Red,Instant,Instant,"","",Common,,,,"As an additional cost to cast this spell, sacrifice a creature.
Fling deals damage equal to the sacrificed creature's power to any target.",M11,Magic 2011
6d090a84-adb6-5e7b-a51c-604be9e2e7c4,Fog,{G},1,Green,Instant,Instant,"","",Common,,,,Prevent all combat damage that would be dealt this turn.,M11,Magic 2011
a50b79ad-6756-5629-ab3b-580c41970ded,Foresee,{3}{U},4,Blue,Sorcery,Sorcery,"","",Common,,,,"Scry 4, then draw two cards. (To scry 4, look at the top four cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",M11,Magic 2011
e9c624d3-8691-5acd-8e38-df0f9115a9cd,Forest,"",0,"",Basic Land — Forest,Land,Basic,Forest,Common,,,,({T}: Add {G}.),M11,Magic 2011
6ed8d17a-28c2-59d6-8927-c89137de8777,Forest,"",0,"",Basic Land — Forest,Land,Basic,Forest,Common,,,,({T}: Add {G}.),M11,Magic 2011
0e406419-dbdb-5e50-91ae-6149c108d7b5,Forest,"",0,"",Basic Land — Forest,Land,Basic,Forest,Common,,,,({T}: Add {G}.),M11,Magic 2011
d3841c2e-8c16-55cf-8a6b-714df6cdbe53,Forest,"",0,"",Basic Land — Forest,Land,Basic,Forest,Common,,,,({T}: Add {G}.),M11,Magic 2011
7be1c256-fda2-5012-ab29-c3cb40917e21,Frost Titan,{4}{U}{U},6,Blue,Creature — Giant,Creature,"",Giant,Mythic,6,6,,"Whenever Frost Titan becomes the target of a spell or ability an opponent controls, counter that spell or ability unless its controller pays {2}.
Whenever Frost Titan enters the battlefield or attacks, tap target permanent. It doesn't untap during its controller's next untap step.",M11,Magic 2011
ba6c1863-e3f8-5e69-9657-a99b138be319,Gaea's Revenge,{5}{G}{G},7,Green,Creature — Elemental,Creature,"",Elemental,Mythic,8,5,,"This spell can't be countered.
Haste
Gaea's Revenge can't be the target of nongreen spells or abilities from nongreen sources.",M11,Magic 2011
b1a41567-85ac-5336-b89f-01a875b74e91,Gargoyle Sentinel,{3},3,"",Artifact Creature — Gargoyle,Artifact Creature,"",Gargoyle,Uncommon,3,3,,"Defender (This creature can't attack.)
{3}: Until end of turn, Gargoyle Sentinel loses defender and gains flying.",M11,Magic 2011
85863b19-7cfe-5f6d-b1ac-a750f999c980,Garruk Wildspeaker,{2}{G}{G},4,Green,Legendary Planeswalker — Garruk,Planeswalker,Legendary,Garruk,Mythic,,,3,"[+1]: Untap two target lands.
[−1]: Create a 3/3 green Beast creature token.
[−4]: Creatures you control get +3/+3 and gain trample until end of turn.",M11,Magic 2011
1bf574fb-c1d8-5add-ac85-a13c44ffdc48,Garruk's Companion,{G}{G},2,Green,Creature — Beast,Creature,"",Beast,Common,3,2,,Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.),M11,Magic 2011
0a83c4c7-11b3-54b3-90af-bfeef0e32161,Garruk's Packleader,{4}{G},5,Green,Creature — Beast,Creature,"",Beast,Uncommon,4,4,,"Whenever another creature with power 3 or greater enters the battlefield under your control, you may draw a card.",M11,Magic 2011
fdbf4fcd-ac3d-56c5-bec1-cc56c9e06d91,Giant Growth,{G},1,Green,Instant,Instant,"","",Common,,,,Target creature gets +3/+3 until end of turn.,M11,Magic 2011
040676d2-5499-56a9-b6ff-755f197830cb,Giant Spider,{3}{G},4,Green,Creature — Spider,Creature,"",Spider,Common,2,4,,Reach (This creature can block creatures with flying.),M11,Magic 2011
44ae020f-54fb-5046-8a25-869aacc4cef5,Glacial Fortress,"",0,"",Land,Land,"","",Rare,,,,"Glacial Fortress enters the battlefield tapped unless you control a Plains or an Island.
{T}: Add {W} or {U}.",M11,Magic 2011
75201fa0-97ac-57cf-9413-ad77086e0466,Goblin Balloon Brigade,{R},1,Red,Creature — Goblin Warrior,Creature,"",Goblin Warrior,Common,1,1,,{R}: Goblin Balloon Brigade gains flying until end of turn.,M11,Magic 2011
cb2e4051-a180-5805-817e-1a98d571f95c,Goblin Chieftain,{1}{R}{R},3,Red,Creature — Goblin,Creature,"",Goblin,Rare,2,2,,"Haste (This creature can attack and {T} as soon as it comes under your control.)
Other Goblin creatures you control get +1/+1 and have haste.",M11,Magic 2011
3b61cd4d-5978-5a8a-a9ae-2c27b15b4ca8,Goblin Piker,{1}{R},2,Red,Creature — Goblin Warrior,Creature,"",Goblin Warrior,Common,2,1,,"",M11,Magic 2011
d908c1ff-da36-5e7a-abf3-d2aba813211a,Goblin Tunneler,{1}{R},2,Red,Creature — Goblin Rogue,Creature,"",Goblin Rogue,Common,1,1,,{T}: Target creature with power 2 or less can't be blocked this turn.,M11,Magic 2011
ee659fec-d94e-5404-b30b-c17d2943725b,Goldenglow Moth,{W},1,White,Creature — Insect,Creature,"",Insect,Common,0,1,,"Flying
Whenever Goldenglow Moth blocks, you may gain 4 life.",M11,Magic 2011
9ef948f3-f9c3-541c-ad80-46c96d65db45,Grave Titan,{4}{B}{B},6,Black,Creature — Giant,Creature,"",Giant,Mythic,6,6,,"Deathtouch
Whenever Grave Titan enters the battlefield or attacks, create two 2/2 black Zombie creature tokens.",M11,Magic 2011
0dba5e15-f10d-5424-927a-ffe8f92bb550,Gravedigger,{3}{B},4,Black,Creature — Zombie,Creature,"",Zombie,Common,2,2,,"When Gravedigger enters the battlefield, you may return target creature card from your graveyard to your hand.",M11,Magic 2011
c609d525-6d84-5953-bcdd-c1ae4555babc,Greater Basilisk,{3}{G}{G},5,Green,Creature — Basilisk,Creature,"",Basilisk,Common,3,5,,Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.),M11,Magic 2011
bc7c802f-a708-5972-9f59-afd9074709a4,Harbor Serpent,{4}{U}{U},6,Blue,Creature — Serpent,Creature,"",Serpent,Common,5,5,,"Islandwalk (This creature can't be blocked as long as defending player controls an Island.)
Harbor Serpent can't attack unless there are five or more Islands on the battlefield.",M11,Magic 2011
76bc045c-9568-5128-be61-34046bb98124,Haunting Echoes,{3}{B}{B},5,Black,Sorcery,Sorcery,"","",Rare,,,,"Exile all cards from target player's graveyard other than basic land cards. For each card exiled this way, search that player's library for all cards with the same name as that card and exile them. Then that player shuffles their library.",M11,Magic 2011
623cfecb-60f9-5d0f-a834-72d1a820af18,Hoarding Dragon,{3}{R}{R},5,Red,Creature — Dragon,Creature,"",Dragon,Rare,4,4,,"Flying
When Hoarding Dragon enters the battlefield, you may search your library for an artifact card, exile it, then shuffle your library.
When Hoarding Dragon dies, you may put the exiled card into its owner's hand.",M11,Magic 2011
861234d1-7614-581d-85fe-0ebb2e642298,Holy Strength,{W},1,White,Enchantment — Aura,Enchantment,"",Aura,Common,,,,"Enchant creature
Enchanted creature gets +1/+2.",M11,Magic 2011
372c0826-5af8-518a-8b48-ceefb60e6783,Honor of the Pure,{1}{W},2,White,Enchantment,Enchantment,"","",Rare,,,,White creatures you control get +1/+1.,M11,Magic 2011
453be8d1-7e41-5c8f-9e38-d20282fd13e1,Hornet Sting,{G},1,Green,Instant,Instant,"","",Common,,,,Hornet Sting deals 1 damage to any target.,M11,Magic 2011
1c36c3f3-4c95-5f3f-819a-f8ff730aea41,Howling Banshee,{2}{B}{B},4,Black,Creature — Spirit,Creature,"",Spirit,Uncommon,3,3,,"Flying
When Howling Banshee enters the battlefield, each player loses 3 life.",M11,Magic 2011
62b290b7-12fb-5af4-aa91-30b43723e629,Hunters' Feast,{3}{G},4,Green,Sorcery,Sorcery,"","",Common,,,,Any number of target players each gain 6 life.,M11,Magic 2011
980751c8-44ac-55da-a512-d446c181f2a4,Ice Cage,{1}{U},2,Blue,Enchantment — Aura,Enchantment,"",Aura,Common,,,,"Enchant creature
Enchanted creature can't attack or block, and its activated abilities can't be activated.
When enchanted creature becomes the target of a spell or ability, destroy Ice Cage.",M11,Magic 2011
7063b2fd-cf89-5deb-99fd-b9573088a05d,Incite,{R},1,Red,Instant,Instant,"","",Common,,,,Target creature becomes red until end of turn and attacks this turn if able.,M11,Magic 2011
68ed676d-309a-5563-b3fb-42bed14544a3,Infantry Veteran,{W},1,White,Creature — Human Soldier,Creature,"",Human Soldier,Common,1,1,,{T}: Target attacking creature gets +1/+1 until end of turn.,M11,Magic 2011
bfe54ccd-7e82-5be0-b7a2-974fd6d4548f,Inferno Titan,{4}{R}{R},6,Red,Creature — Giant,Creature,"",Giant,Mythic,6,6,,"{R}: Inferno Titan gets +1/+0 until end of turn.
Whenever Inferno Titan enters the battlefield or attacks, it deals 3 damage divided as you choose among one, two, or three targets.",M11,Magic 2011
08d135fb-a666-5e36-adeb-20faccb5776f,Inspired Charge,{2}{W}{W},4,White,Instant,Instant,"","",Common,,,,Creatures you control get +2/+1 until end of turn.,M11,Magic 2011
417252a0-6d17-51d5-891d-3dab36e3ae92,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,,,,({T}: Add {U}.),M11,Magic 2011
5723466e-56ca-5ae4-937e-158cd51cf126,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,,,,({T}: Add {U}.),M11,Magic 2011
7d1f84c7-0a4d-5bce-bb6f-780ec4fc8238,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,,,,({T}: Add {U}.),M11,Magic 2011
0af08b48-aa42-5631-8144-791a2229a4c8,Island,"",0,"",Basic Land — Island,Land,Basic,Island,Common,,,,({T}: Add {U}.),M11,Magic 2011
e501a0f1-6bb0-517f-94dd-8788020e6305,Jace Beleren,{1}{U}{U},3,Blue,Legendary Planeswalker — Jace,Planeswalker,Legendary,Jace,Mythic,,,3,"[+2]: Each player draws a card.
[−1]: Target player draws a card.
[−10]: Target player puts the top twenty cards of their library into their graveyard.",M11,Magic 2011
b75627ad-d6db-5098-896d-88de96e082de,Jace's Erasure,{1}{U},2,Blue,Enchantment,Enchantment,"","",Common,,,,"Whenever you draw a card, you may have target player put the top card of their library into their graveyard.",M11,Magic 2011
53bc8199-b066-5cfb-ae7e-7e92a29b6edd,Jace's Ingenuity,{3}{U}{U},5,Blue,Instant,Instant,"","",Uncommon,,,,Draw three cards.,M11,Magic 2011
d39df02a-45c0-59fd-87a7-6ccf52ef6e7c,Jinxed Idol,{2},2,"",Artifact,Artifact,"","",Rare,,,,"At the beginning of your upkeep, Jinxed Idol deals 2 damage to you.
Sacrifice a creature: Target opponent gains control of Jinxed Idol.",M11,Magic 2011
a8b0c66c-5afd-55fd-985a-8ab996226231,Juggernaut,{4},4,"",Artifact Creature — Juggernaut,Artifact Creature,"",Juggernaut,Uncommon,5,3,,"Juggernaut attacks each combat if able.
Juggernaut can't be blocked by Walls.",M11,Magic 2011
6c1551cd-1a29-5f90-a5bb-5b1beb38a06b,Knight Exemplar,{1}{W}{W},3,White,Creature — Human Knight,Creature,"",Human Knight,Rare,2,2,,"First strike (This creature deals combat damage before creatures without first strike.)
Other Knight creatures you control get +1/+1 and have indestructible. (Damage and effects that say """"destroy"""" don't destroy them.)",M11,Magic 2011
487cb4ff-628b-5182-bd17-7c45b4145545,Kraken's Eye,{2},2,"",Artifact,Artifact,"","",Uncommon,,,,"Whenever a player casts a blue spell, you may gain 1 life.",M11,Magic 2011
e8fb2df1-a009-54c0-a457-2aa19dc9d192,Lava Axe,{4}{R},5,Red,Sorcery,Sorcery,"","",Common,,,,Lava Axe deals 5 damage to target player or planeswalker.,M11,Magic 2011
d9933a8d-96fe-5d60-aa97-39ae2d4ed236,Leyline of Anticipation,{2}{U}{U},4,Blue,Enchantment,Enchantment,"","",Rare,,,,"If Leyline of Anticipation is in your opening hand, you may begin the game with it on the battlefield.
You may cast spells as though they had flash.",M11,Magic 2011
e39f0d42-9e7b-5586-beb0-e8f2f679ee09,Leyline of Punishment,{2}{R}{R},4,Red,Enchantment,Enchantment,"","",Rare,,,,"If Leyline of Punishment is in your opening hand, you may begin the game with it on the battlefield.
Players can't gain life.
Damage can't be prevented.",M11,Magic 2011
d6f9b752-dace-5da5-882f-4b01d65dd1bb,Leyline of Sanctity,{2}{W}{W},4,White,Enchantment,Enchantment,"","",Rare,,,,"If Leyline of Sanctity is in your opening hand, you may begin the game with it on the battlefield.
You have hexproof. (You can't be the target of spells or abilities your opponents control.)",M11,Magic 2011
b95e89b0-9edf-52a6-8231-241e2658936d,Leyline of Vitality,{2}{G}{G},4,Green,Enchantment,Enchantment,"","",Rare,,,,"If Leyline of Vitality is in your opening hand, you may begin the game with it on the battlefield.
Creatures you control get +0/+1.
Whenever a creature enters the battlefield under your control, you may gain 1 life.",M11,Magic 2011
eea2deba-f09d-56e8-873d-b281471d7f96,Leyline of the Void,{2}{B}{B},4,Black,Enchantment,Enchantment,"","",Rare,,,,"If Leyline of the Void is in your opening hand, you may begin the game with it on the battlefield.
If a card would be put into an opponent's graveyard from anywhere, exile it instead.",M11,Magic 2011
cf3c925a-fc0d-5ab3-b532-fb1c6f99d9ad,Lightning Bolt,{R},1,Red,Instant,Instant,"","",Common,,,,Lightning Bolt deals 3 damage to any target.,M11,Magic 2011
bfe97a7e-f762-5e33-802c-cda9fbd07a75,Liliana Vess,{3}{B}{B},5,Black,Legendary Planeswalker — Liliana,Planeswalker,Legendary,Liliana,Mythic,,,5,"[+1]: Target player discards a card.
[−2]: Search your library for a card, then shuffle your library and put that card on top of it.
[−8]: Put all creature cards from all graveyards onto the battlefield under your control.",M11,Magic 2011
fa6ec22a-ad8d-5e62-833e-69fcd9a5b45e,Liliana's Caress,{1}{B},2,Black,Enchantment,Enchantment,"","",Uncommon,,,,"Whenever an opponent discards a card, that player loses 2 life.",M11,Magic 2011
3ec23ad4-b5a2-5968-8a75-47f074b7ee61,Liliana's Specter,{1}{B}{B},3,Black,Creature — Specter,Creature,"",Specter,Common,2,1,,"Flying
When Liliana's Specter enters the battlefield, each opponent discards a card.",M11,Magic 2011
fca63248-2c9c-5df4-9e8a-3ae10c8694e5,Llanowar Elves,{G},1,Green,Creature — Elf Druid,Creature,"",Elf Druid,Common,1,1,,{T}: Add {G}.,M11,Magic 2011
9e315f24-ee83-5dd3-a8b5-dcdff13cd55a,Magma Phoenix,{3}{R}{R},5,Red,Creature — Phoenix,Creature,"",Phoenix,Rare,3,3,,"Flying
When Magma Phoenix dies, it deals 3 damage to each creature and each player.
{3}{R}{R}: Return Magma Phoenix from your graveyard to your hand.",M11,Magic 2011
7a92af95-38ae-560e-85c2-6ae51877537d,Mana Leak,{1}{U},2,Blue,Instant,Instant,"","",Common,,,,Counter target spell unless its controller pays {3}.,M11,Magic 2011
fbd89a2c-c358-5499-8177-e03c2351bc1a,Manic Vandal,{2}{R},3,Red,Creature — Human Warrior,Creature,"",Human Warrior,Common,2,2,,"When Manic Vandal enters the battlefield, destroy target artifact.",M11,Magic 2011
14f92e65-8eae-5782-a1e9-52e63334cdf5,Maritime Guard,{1}{U},2,Blue,Creature — Merfolk Soldier,Creature,"",Merfolk Soldier,Common,1,3,,"",M11,Magic 2011
51b0f4fc-04e9-57c7-aded-6875975de71b,Mass Polymorph,{5}{U},6,Blue,Sorcery,Sorcery,"","",Rare,,,,"Exile all creatures you control, then reveal cards from the top of your library until you reveal that many creature cards. Put all creature cards revealed this way onto the battlefield, then shuffle the rest of the revealed cards into your library.",M11,Magic 2011
86607372-a2dc-5e51-a0ee-3e8f8cc3a963,Merfolk Sovereign,{1}{U}{U},3,Blue,Creature — Merfolk,Creature,"",Merfolk,Rare,2,2,,"Other Merfolk creatures you control get +1/+1.
{T}: Target Merfolk creature can't be blocked this turn.",M11,Magic 2011
7596903d-a626-558d-8cac-6c0e9034e879,Merfolk Spy,{U},1,Blue,Creature — Merfolk Rogue,Creature,"",Merfolk Rogue,Common,1,1,,"Islandwalk (This creature can't be blocked as long as defending player controls an Island.)
Whenever Merfolk Spy deals combat damage to a player, that player reveals a card at random from their hand.",M11,Magic 2011
7dc60a0c-e5f2-5804-ae33-12685a6a7776,Mighty Leap,{1}{W},2,White,Instant,Instant,"","",Common,,,,Target creature gets +2/+2 and gains flying until end of turn.,M11,Magic 2011
1fa207bc-22f0-5d32-b323-3c1d9d2a1be9,Mind Control,{3}{U}{U},5,Blue,Enchantment — Aura,Enchantment,"",Aura,Uncommon,,,,"Enchant creature
You control enchanted creature.",M11,Magic 2011
43ed4d1e-3e61-57eb-b1ab-39b65fbc5808,Mind Rot,{2}{B},3,Black,Sorcery,Sorcery,"","",Common,,,,Target player discards two cards.,M11,Magic 2011
f915ebb2-2e0c-58dd-ba83-83aefbeba20b,Mitotic Slime,{4}{G},5,Green,Creature — Ooze,Creature,"",Ooze,Rare,4,4,,"When Mitotic Slime dies, create two 2/2 green Ooze creature tokens. They have """"When this creature dies, create two 1/1 green Ooze creature tokens.""""",M11,Magic 2011
2e574ca2-058c-5e95-8994-c4d0b949e62e,Mountain,"",0,"",Basic Land — Mountain,Land,Basic,Mountain,Common,,,,({T}: Add {R}.),M11,Magic 2011
4f1b555e-f090-54dd-aba7-f0cf8d5abcf9,Mountain,"",0,"",Basic Land — Mountain,Land,Basic,Mountain,Common,,,,({T}: Add {R}.),M11,Magic 2011
7af9aa13-431a-5abd-b9ad-70704c8827d6,Mountain,"",0,"",Basic Land — Mountain,Land,Basic,Mountain,Common,,,,({T}: Add {R}.),M11,Magic 2011
2b0f208b-81e4-536f-bab0-a97da19a466a,Mountain,"",0,"",Basic Land — Mountain,Land,Basic,Mountain,Common,,,,({T}: Add {R}.),M11,Magic 2011
7cba16c8-c36c-5729-a809-7bb2b491abb3,Mystifying Maze,"",0,"",Land,Land,"","",Rare,,,,"{T}: Add {C}.
{4}, {T}: Exile target attacking creature an opponent controls. At the beginning of the next end step, return it to the battlefield tapped under its owner's control.",M11,Magic 2011
c9ffc0be-dd9a-5be1-9a60-563bd9d60cb0,Nantuko Shade,{B}{B},2,Black,Creature — Insect Shade,Creature,"",Insect Shade,Rare,2,1,,{B}: Nantuko Shade gets +1/+1 until end of turn.,M11,Magic 2011
b4b1baa7-bea7-5d25-bbeb-d49e01708443,Naturalize,{1}{G},2,Green,Instant,Instant,"","",Common,,,,Destroy target artifact or enchantment.,M11,Magic 2011
e28b9e67-3969-54db-9e57-aa71803ffd04,Nature's Spiral,{1}{G},2,Green,Sorcery,Sorcery,"","",Uncommon,,,,Return target permanent card from your graveyard to your hand.,M11,Magic 2011
c85301ba-2b44-560e-b29d-5c301df50888,Necrotic Plague,{2}{B}{B},4,Black,Enchantment — Aura,Enchantment,"",Aura,Rare,,,,"Enchant creature
Enchanted creature has """"At the beginning of your upkeep, sacrifice this creature.""""
When enchanted creature dies, its controller chooses target creature one of their opponents controls. Return Necrotic Plague from its owner's graveyard to the battlefield attached to that creature.",M11,Magic 2011
38dd9fad-4603-5c02-bb7c-a6b8f69769a4,Negate,{1}{U},2,Blue,Instant,Instant,"","",Common,,,,Counter target noncreature spell.,M11,Magic 2011
55e73d39-d352-57c7-8628-07ed35c8bf26,Nether Horror,{3}{B},4,Black,Creature — Horror,Creature,"",Horror,Common,4,2,,"",M11,Magic 2011
8d48a978-8528-51d1-9f2d-48273bb29081,Nightwing Shade,{4}{B},5,Black,Creature — Shade,Creature,"",Shade,Common,2,2,,"Flying
{1}{B}: Nightwing Shade gets +1/+1 until end of turn.",M11,Magic 2011
c10e0321-a86c-53e6-af25-fc1df2ca34bb,Obstinate Baloth,{2}{G}{G},4,Green,Creature — Beast,Creature,"",Beast,Rare,4,4,,"When Obstinate Baloth enters the battlefield, you gain 4 life.
If a spell or ability an opponent controls causes you to discard Obstinate Baloth, put it onto the battlefield instead of putting it into your graveyard.",M11,Magic 2011
fb3f470f-5a32-5711-bb76-8665d91e4615,Ornithopter,{0},0,"",Artifact Creature — Thopter,Artifact Creature,"",Thopter,Uncommon,0,2,,Flying,M11,Magic 2011
1c1c8a3c-07fc-5b3e-9330-403694113b63,Overwhelming Stampede,{3}{G}{G},5,Green,Sorcery,Sorcery,"","",Rare,,,,"Until end of turn, creatures you control gain trample and get +X/+X, where X is the greatest power among creatures you control.",M11,Magic 2011
d2f42da5-a12a-5a26-ac9a-fa8b38840b06,Pacifism,{1}{W},2,White,Enchantment — Aura,Enchantment,"",Aura,Common,,,,"Enchant creature
Enchanted creature can't attack or block.",M11,Magic 2011
97fb4ec6-dcde-5db7-964e-8f9425c08f9f,Palace Guard,{2}{W},3,White,Creature — Human Soldier,Creature,"",Human Soldier,Common,1,4,,Palace Guard can block any number of creatures.,M11,Magic 2011
28242403-51fa-508f-9d6e-2614c084552e,Phantom Beast,{3}{U},4,Blue,Creature — Illusion Beast,Creature,"",Illusion Beast,Common,4,5,,"When Phantom Beast becomes the target of a spell or ability, sacrifice it.",M11,Magic 2011
9e756241-9f0d-5cd8-a565-2629f2adc538,Phylactery Lich,{B}{B}{B},3,Black,Creature — Zombie,Creature,"",Zombie,Rare,5,5,,"Indestructible
As Phylactery Lich enters the battlefield, put a phylactery counter on an artifact you control.
When you control no permanents with phylactery counters on them, sacrifice Phylactery Lich.",M11,Magic 2011
c4fe5316-7d28-5169-9618-aab03b76575a,Plains,"",0,"",Basic Land — Plains,Land,Basic,Plains,Common,,,,({T}: Add {W}.),M11,Magic 2011
3b0871da-6491-5de7-9abf-79e56c37c441,Plains,"",0,"",Basic Land — Plains,Land,Basic,Plains,Common,,,,({T}: Add {W}.),M11,Magic 2011
ea3e807b-a16b-5285-95a9-09999efbfb7c,Plains,"",0,"",Basic Land — Plains,Land,Basic,Plains,Common,,,,({T}: Add {W}.),M11,Magic 2011
54c1bc03-487c-5ef5-b266-9b4f1bc799d9,Plains,"",0,"",Basic Land — Plains,Land,Basic,Plains,Common,,,,({T}: Add {W}.),M11,Magic 2011
d1dd5817-b5bf-5a75-89f0-8ba924cfb1df,Platinum Angel,{7},7,"",Artifact Creature — Angel,Artifact Creature,"",Angel,Mythic,4,4,,"Flying
You can't lose the game and your opponents can't win the game.",M11,Magic 2011
0dffa91c-abd9-5193-9e10-426d76ea7d57,Plummet,{1}{G},2,Green,Instant,Instant,"","",Common,,,,Destroy target creature with flying.,M11,Magic 2011
5aeaab2f-1484-5e95-9dab-fa6e9daa06e5,Preordain,{U},1,Blue,Sorcery,Sorcery,"","",Common,,,,"Scry 2, then draw a card. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",M11,Magic 2011
d44a117d-f4ac-5694-92d7-e871acec61bd,Primal Cocoon,{G},1,Green,Enchantment — Aura,Enchantment,"",Aura,Common,,,,"Enchant creature
At the beginning of your upkeep, put a +1/+1 counter on enchanted creature.
When enchanted creature attacks or blocks, sacrifice Primal Cocoon.",M11,Magic 2011
49ed8734-98c6-5d03-84b1-2b6d4158cf5e,Primeval Titan,{4}{G}{G},6,Green,Creature — Giant,Creature,"",Giant,Mythic,6,6,,"Trample
Whenever Primeval Titan enters the battlefield or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle your library.",M11,Magic 2011
6ac1e958-3789-5a6f-90d5-399358d697fb,Prized Unicorn,{3}{G},4,Green,Creature — Unicorn,Creature,"",Unicorn,Uncommon,2,2,,All creatures able to block Prized Unicorn do so.,M11,Magic 2011
acbf460f-31e4-5b3a-baf5-cefddcb54317,Prodigal Pyromancer,{2}{R},3,Red,Creature — Human Wizard,Creature,"",Human Wizard,Uncommon,1,1,,{T}: Prodigal Pyromancer deals 1 damage to any target.,M11,Magic 2011
53832463-a403-5e42-9349-763bbc53ea02,Protean Hydra,{X}{G},1,Green,Creature — Hydra,Creature,"",Hydra,Rare,0,0,,"Protean Hydra enters the battlefield with X +1/+1 counters on it.
If damage would be dealt to Protean Hydra, prevent that damage and remove that many +1/+1 counters from it.
Whenever a +1/+1 counter is removed from Protean Hydra, put two +1/+1 counters on it at the beginning of the next end step.",M11,Magic 2011
8e0b74a7-5b2a-5f84-bd3f-76e02df7dab1,Pyretic Ritual,{1}{R},2,Red,Instant,Instant,"","",Common,,,,Add {R}{R}{R}.,M11,Magic 2011
e06a06d1-ee77-59e1-8c1e-7c973bee9fa6,Pyroclasm,{1}{R},2,Red,Sorcery,Sorcery,"","",Uncommon,,,,Pyroclasm deals 2 damage to each creature.,M11,Magic 2011
aaa4ffc0-78e9-5b60-9335-a61847aa3aad,Quag Sickness,{2}{B},3,Black,Enchantment — Aura,Enchantment,"",Aura,Common,,,,"Enchant creature
Enchanted creature gets -1/-1 for each Swamp you control.",M11,Magic 2011
0d4be6a0-9db5-5b0d-a1c7-e9dfd5550b1a,Reassembling Skeleton,{1}{B},2,Black,Creature — Skeleton Warrior,Creature,"",Skeleton Warrior,Uncommon,1,1,,{1}{B}: Return Reassembling Skeleton from your graveyard to the battlefield tapped.,M11,Magic 2011
d4e4a457-760f-593b-ab6f-f60faa9c253a,Redirect,{U}{U},2,Blue,Instant,Instant,"","",Rare,,,,You may choose new targets for target spell.,M11,Magic 2011
