id,current_date,future_date,current_price,future_price
684b50a0-5339-5d65-b6d3-473a27a217eb,2014-02-07,2014-04-11,1.1,0.9
6854d289-70e6-58ec-8edd-8ed1797f650a,2011-05-13,2011-07-15,2.5,1.2
6855fed7-5105-594d-879b-a54b36dac479,2016-04-08,2016-06-10,12.11,29.13
68690b46-32bf-533b-bf7a-150828d67ab6,2015-10-02,2015-12-04,0.15,0.14
686e650e-6547-5bc0-8bbf-e19c4458d01f,2019-01-25,2019-03-29,0.14,0.1
68732e29-afef-504a-aa34-fc0b85013588,2019-07-12,2019-09-13,0.23,0.19
687b20ad-3304-54fa-8a20-e5d3179e4eeb,2015-07-17,2015-09-18,0.27,0.2
688975f6-7bb5-52eb-8d47-64b6560a5f1c,2019-07-12,2019-09-13,1.09,0.5
6891a9bd-f220-5087-adfa-5494c5f82396,2013-05-03,2013-07-05,0.75,0.41
68a34b6f-038e-5a50-8d82-c62baebfd5bb,2018-07-13,2018-09-14,0.62,0.48
68b1f93d-2cdc-5fd6-ab7d-7338771a44ca,2019-05-03,2019-07-05,0.35,0.3
68b24404-1923-5ca9-8bba-902b7cbbe8ae,2015-10-02,2015-12-04,1.39,0.8
68b3654f-6fdf-5d02-977f-15426d94803d,2012-02-03,2012-04-06,1.75,1.73
68dd6488-4482-5249-850f-45beb343c6ce,2018-01-19,2018-03-23,0.66,0.54
68fc24d7-d1ef-52b7-b7cb-c53685566c33,2016-09-30,2016-12-02,0.14,0.13
69018297-c897-5a63-8e05-58359cfdb411,2013-09-27,2013-11-29,,0.18
690296e3-46e7-596c-8da4-5f2f1912b28f,2018-01-19,2018-03-23,8.98,9.72
6917bbd3-6b29-513f-be0b-8ac40cbd1e4b,2018-10-05,2018-12-07,0.1,0.1
6922d597-8a9a-5699-8692-8cade7dab15e,2013-09-27,2013-11-29,5.15,3.5
692dacad-1160-59c1-8e5b-509edda0a084,2017-09-29,2017-12-01,0.21,0.18
6935974f-46f6-5870-a301-fbbe6e3c5898,2019-07-12,2019-09-13,0.91,0.24
6941206c-e343-5ff7-a298-3699d668a90f,2018-10-05,2018-12-07,0.1,0.1
6946061f-7d2b-535a-9087-b2af97d1176c,2018-04-27,2018-06-29,0.25,0.2
695f24d4-3a8c-5a57-9b46-e960a950d9c5,2018-10-05,2018-12-07,0.23,0.2
69628410-de52-5023-b487-09b0cbd491d9,2014-02-07,2014-04-11,0.16,0.14
696f4aaf-5d1a-59b4-a395-294d1060970d,2018-04-27,2018-06-29,0.15,0.11
6972359a-5944-5379-9645-297a886167fd,2019-07-12,2019-09-13,0.24,0.2
69830933-b8b4-58b6-9400-d39e3aa15328,2018-01-19,2018-03-23,0.23,0.2
699a0287-dd11-5bb0-a288-d706f98e1d10,2019-07-12,2019-09-13,0.17,0.18
69ad61c7-7856-5e63-803d-da59b7c0e079,2017-04-28,2017-06-30,0.15,0.15
69b4b108-5458-543f-a4f6-79ab117be1e7,2014-02-07,2014-04-11,0.25,0.19
69c0d4cb-c4fa-59fa-8a30-269edfbad46a,2017-01-20,2017-03-24,0.18,0.15
69c79a0a-1ac2-55b6-b9b2-81b4304aa936,2016-01-22,2016-03-25,0.22,0.26
69cfc698-0926-5953-a5d9-84dba8bd15f7,2019-07-12,2019-09-13,10.65,7.5
69d1eed8-ae55-525d-9d21-dd7da95fe74a,2019-01-25,2019-03-29,0.14,0.12
69d5ac96-4648-50dc-a5eb-4a717bcb52e5,2018-07-13,2018-09-14,0.15,0.14
69dc87b3-836d-5a21-9db5-2894bde81c35,2016-09-30,2016-12-02,0.66,0.67
69dea497-0092-5075-a125-e36030c32170,2016-07-22,2016-09-23,0.22,0.15
69e32f85-6fec-5c9d-ba70-933a9f8cd62c,2014-09-26,2014-11-28,0.17,0.11
69e3ccce-9574-549b-9e0b-815c76fc2f08,2011-09-30,2011-12-02,0.63,0.72
69ef717e-d5ec-5690-9ad5-3a46b044d0df,2014-09-26,2014-11-28,0.5,0.23
69f06f71-a0a9-5520-814d-2c7409c3c081,2019-01-25,2019-03-29,0.16,0.19
69f21ce4-c82d-5e45-adfa-274306fbcdee,2016-04-08,2016-06-10,0.69,0.58
69fd3d98-0404-58b3-88cf-084f79fd2898,2018-07-13,2018-09-14,14.07,10
69ff5d97-e4ac-57e2-91ca-634ee9574fff,2015-07-17,2015-09-18,0.2,0.14
6a040d38-2fca-55e3-9ada-7113b1df702d,2014-05-02,2014-07-04,0.15,0.13
6a0ebfa3-db7e-51c6-8b3d-801472ee2614,2019-01-25,2019-03-29,0.15,0.1
6a2863a5-cce5-5e48-9f97-9440b73bf49c,2011-05-13,2011-07-15,1.29,0.8
6a2a1ac6-7e34-5b8a-86a2-f672a67f60ca,2012-02-03,2012-04-06,0.42,0.34
6a300537-603a-53a2-8478-84ef382a278b,2015-03-27,2015-05-29,0.15,0.14
6a3db514-a1be-5c26-8c35-6ff6d6db78eb,2017-09-29,2017-12-01,0.17,0.14
6a50ea10-5d2d-5c55-bf55-2b42157bc56a,2016-09-30,2016-12-02,0.22,0.17
6a54196b-61e8-5659-9f3c-f8711d6579bb,2014-09-26,2014-11-28,0.24,0.14
6a629c25-10a1-50c9-b8c6-5d0439b3ad28,2015-10-02,2015-12-04,0.22,0.15
6a66d62d-8993-578f-a752-9e56043dd6ef,2019-05-03,2019-07-05,0.29,0.27
6a6ed7ea-c6b0-5a4f-a090-5ca3c592d7a0,2017-07-14,2017-09-15,0.23,0.2
6a70dd39-38ec-5750-b29c-0fe663445ff9,2017-09-29,2017-12-01,0.24,0.19
6a84ef1e-6b4d-5d3f-ab0e-3a020c0d4745,2019-05-03,2019-07-05,0.13,0.15
6a9a2c78-ff59-5a5c-9c3f-747be021393d,2016-09-30,2016-12-02,0.19,0.13
6a9e3fa3-7dfd-58c6-b319-34ab7f47be17,2019-07-12,2019-09-13,0.25,0.2
6abf8b05-1513-5c21-bb5b-0e46d765fd7d,2018-10-05,2018-12-07,0.13,0.15
6abf9faf-aa44-57b4-ad12-f581f7fcfefa,2017-01-20,2017-03-24,0.66,0.39
6ac37314-0d6d-5e27-bb55-511e80280839,2017-04-28,2017-06-30,0.17,0.13
6addddb2-9451-5fd8-84d5-141fc1aef3bd,2017-04-28,2017-06-30,0.47,0.24
6b0e47d2-5eaf-5b30-bae5-8f2ec1c566ef,2018-07-13,2018-09-14,1.25,2.65
6b1c48e4-6673-5d1d-a152-9841d1803d4c,2015-07-17,2015-09-18,0.88,0.29
6b20cc45-fc37-5a5a-a44a-1fd3a3843474,2018-07-13,2018-09-14,0.38,0.33
6b213fc4-4b52-5752-a518-f5e880a3757a,2016-01-22,2016-03-25,0.28,0.25
6b255fde-f322-58cf-954d-7cab2210b1a1,2017-09-29,2017-12-01,1.09,0.45
6b3dd0aa-b87b-525a-aa84-799ef4dbcfea,2018-07-13,2018-09-14,0.24,0.2
6b432e2f-3f3a-5fcb-8893-21bf0850b68f,2018-07-13,2018-09-14,0.15,0.14
6b66c9ba-9d54-545b-8d25-317605cbd354,2015-10-02,2015-12-04,0.23,0.17
6b7b3f93-f8a8-5e76-9038-87b5567257dd,2019-05-03,2019-07-05,0.75,0.43
6b838122-03ee-5cd6-87c4-1ca02dc5f121,2018-10-05,2018-12-07,0.15,0.18
6b9350b5-a25c-5410-869a-b96a6fc4df6e,2019-01-25,2019-03-29,0.15,0.13
6b98d890-e513-53bf-a271-95c0f4d1a17d,2014-02-07,2014-04-11,0.24,0.15
6b9c6824-1ead-5e46-8406-d98b565f04e8,2017-09-29,2017-12-01,0.24,0.18
6bb046e0-3741-57e1-a8bb-9de4d6429b52,2019-05-03,2019-07-05,0.13,0.15
6bb9fde2-86e4-55da-9f7a-23d515f0bb4b,2017-04-28,2017-06-30,0.24,0.22
6bc5383f-f22f-5410-b0ce-39e315f66b41,2017-01-20,2017-03-24,0.16,0.15
6be777c0-d621-5f89-91ff-5274f4237caa,2014-09-26,2014-11-28,0.16,0.13
6bf1a88b-32f8-52b2-9466-757ca8cd412f,2016-09-30,2016-12-02,4.48,3.76
6bfc96b3-e4a5-5d8f-85ae-9b19021869d3,2019-07-12,2019-09-13,0.24,0.24
6c201eaf-61fe-5b91-92d4-3a5df80a7976,2015-07-17,2015-09-18,0.22,0.18
6c27ae78-e94b-56a4-a8cf-a012176c7326,2014-09-26,2014-11-28,0.16,0.12
6c29757c-2086-5db1-9983-f706f1c91104,2018-10-05,2018-12-07,0.25,0.25
6c4ab21d-f1f7-5a26-8712-7e7492f6b1d9,2018-10-05,2018-12-07,0.12,0.11
6c4fb830-b707-58f7-8637-b35afd9b421d,2016-01-22,2016-03-25,0.43,0.29
6c692fd8-d178-536d-8a19-9804fddff7a3,2017-01-20,2017-03-24,0.45,0.2
6c7249aa-79aa-5379-b120-54bd2c29e819,2018-10-05,2018-12-07,0.1,0.1
6c7607eb-7da5-597d-8ac6-058f1686afc4,2016-01-22,2016-03-25,0.15,0.13
6c76abd4-9695-59fc-bdc2-c0f429d642ab,2016-09-30,2016-12-02,0.27,0.24
6c802537-c9e3-5e92-9677-ed88788d402e,2019-07-12,2019-09-13,0.25,0.25
6c8d29a7-cb30-581f-a7ee-aea4c6b4b4eb,2016-01-22,2016-03-25,0.41,0.33
6c98037a-2c0a-563f-9728-a72e96df7741,2016-01-22,2016-03-25,0.16,0.14
6c9e0d41-f783-5c9f-9ad3-f18873363235,2017-07-14,2017-09-15,0.15,0.12
6ca7cf15-68c2-5d12-a74a-c1e8a66e65dc,2011-09-30,2011-12-02,3.09,1.33
6cab36e3-75e2-56e4-9b0f-7192626bac17,2018-04-27,2018-06-29,0.15,0.12
6cae1501-00e2-5fd4-9498-e536765e8231,2018-10-05,2018-12-07,5.5,2.65
6cb66df2-dc20-5b6b-a7b2-972a32fee87f,2014-02-07,2014-04-11,0.16,0.13
6cc4a89a-8e20-5d2b-8268-6dbab5538e78,2017-04-28,2017-06-30,16.84,12.95
6cd262e0-6dbd-5685-aa76-e6cba196d877,2018-01-19,2018-03-23,0.49,0.28
6cd9a161-5548-5a12-9ff4-55ede0f54496,2017-04-28,2017-06-30,0.18,0.15
6ce15528-e7c9-529e-b099-9b42490c25b9,2019-05-03,2019-07-05,0.85,0.59
6ce29456-b8e5-5c42-8233-a734819eb614,2018-04-27,2018-06-29,0.15,0.14
6cf4f843-3e92-55cf-bca0-eb449e6398dd,2013-09-27,2013-11-29,,0.21
6d152244-4b35-5e9e-b473-0fa65bcfac51,2019-05-03,2019-07-05,0.13,0.16
6d1c6f1b-ac91-5728-a90c-df65c8934986,2017-07-14,2017-09-15,0.24,0.15
6d21c3d2-b380-5d01-961d-7f523c1150cf,2018-04-27,2018-06-29,0.23,0.18
6d274195-c4b1-5267-ada3-9e720a85811d,2018-10-05,2018-12-07,0.25,0.25
6d31b7d3-e09e-5e2c-a160-d68146afd9cc,2019-07-12,2019-09-13,0.15,0.15
6d41f169-5b2a-5a3c-9f4e-0c026019c71a,2018-04-27,2018-06-29,0.23,0.2
6d5642d0-85d0-53c6-a223-6bf7912a6544,2017-01-20,2017-03-24,0.29,0.16
6d5a045a-0582-5513-a8b6-fc0ad330ccc2,2019-05-03,2019-07-05,0.14,0.15
6d5a6e5c-0570-506b-b1e2-b1be239e9f5d,2015-10-02,2015-12-04,0.29,0.18
6d6adf7b-3d39-537d-9501-c1a4fd0039c5,2018-04-27,2018-06-29,0.24,0.18
6d7398b6-2bf8-5727-932d-544d23032142,2016-01-22,2016-03-25,0.6,0.34
6d745bfa-c68a-57a7-b471-039751b580d6,2018-01-19,2018-03-23,0.15,0.15
6d82d5a9-0529-5174-9ccd-6f1a28d308db,2018-01-19,2018-03-23,4.43,1.7
6d8c7c9c-e2ea-5089-b68e-6fd20a9d2d64,2019-01-25,2019-03-29,0.15,0.11
6db447f1-ab9c-5348-8d4d-ee0fa45222c5,2013-09-27,2013-11-29,,0.16
6dcadab4-25f9-510b-b83a-a140d903bf24,2013-05-03,2013-07-05,0.39,0.32
6dce4abf-61bf-54b6-80c1-21c07cd37dc8,2014-05-02,2014-07-04,0.23,0.16
6de01837-51b6-5f0a-ae12-540719a2dd25,2013-09-27,2013-11-29,,0.17
6df0b374-6ad1-5d3f-9d98-ac75f9da2734,2018-07-13,2018-09-14,0.25,0.24
6df21805-c386-5b77-87c2-0c21baf0aafa,2016-07-22,2016-09-23,1,0.4
6df424d5-5a01-5eb7-9681-aed3feb92928,2014-09-26,2014-11-28,28.06,21.77
6dfa67e8-7de7-5564-99c2-afa1839f6c24,2012-05-04,2012-07-06,24.36,22.17
6e0226df-c9a1-551a-a46a-efce42064e7d,2018-10-05,2018-12-07,0.15,0.15
6e0b0970-453a-56cb-bfd0-3d4c51cf73f8,2015-03-27,2015-05-29,3.69,1.01
6e1270ed-98dc-598c-ab7c-b1849f681cc1,2017-09-29,2017-12-01,7.45,2.7
6e13d01e-badf-519b-82a9-3f82d5080b44,2014-09-26,2014-11-28,0.15,0.14
6e184e6b-449c-57e5-9416-c660f902620a,2018-07-13,2018-09-14,0.15,0.15
6e261863-7253-5781-a513-daa992d2d701,2018-04-27,2018-06-29,0.25,0.2
6e30642d-4eec-526c-9e4f-4e313c4f6953,2015-07-17,2015-09-18,0.23,0.14
6e38ce7e-a33b-54dd-badd-71ce06602666,2016-07-22,2016-09-23,0.18,0.16
6e3cbd60-2029-54c3-bd80-1af3e30462f3,2018-10-05,2018-12-07,0.1,0.1
6e480079-92ff-5bf5-9b8b-28b16d8de4da,2018-07-13,2018-09-14,0.15,0.13
6e5bf161-564f-5eb3-ae65-d2915915c747,2011-09-30,2011-12-02,5.31,5.5
6e7d735e-c34a-5f9d-b10a-76b6da8c5337,2017-09-29,2017-12-01,0.22,0.18
6e7dbe8d-f58c-5c52-a423-964f49513322,2013-09-27,2013-11-29,6.12,2.98
6e89e429-a3ba-5d83-9a46-36d714702787,2017-04-28,2017-06-30,6.9,1.59
6ec29e70-db65-5359-8149-ac10b364c11d,2018-04-27,2018-06-29,0.15,0.12
6ec94a4e-6af6-5cd9-9617-26cb0c14ca5f,2015-01-23,2015-03-27,0.62,0.35
6ed431b5-58b5-56df-b2b7-feec24e6b6a0,2015-03-27,2015-05-29,0.24,0.15
6edf1c76-aa07-5479-a20c-339dda8cbb6c,2012-10-05,2012-12-07,1.3,0.79
6ee165cc-9d7f-5762-acd3-d661c5028625,2016-07-22,2016-09-23,0.2,0.17
6ee234be-e335-5ff5-b10d-e78452042e5c,2017-07-14,2017-09-15,0.25,0.2
6ef128a4-e27f-5db9-bb74-3aa9f85c1bca,2015-01-23,2015-03-27,0.24,0.18
6ef1f11c-5ed3-5902-878d-dc6aae541dbe,2017-07-14,2017-09-15,0.14,0.12
6f24e261-4f88-5189-83bb-030fbba3fe07,2018-07-13,2018-09-14,0.33,0.32
6f2c1845-8701-52ac-b241-36f26858eac1,2017-04-28,2017-06-30,0.34,0.19
6f31420f-d073-5718-943b-8f39fbeb250b,2015-10-02,2015-12-04,0.15,0.12
6f433059-3c81-5204-82bc-71beea118e5e,2019-01-25,2019-03-29,0.62,2.71
6f4ba89b-faee-5d83-9dab-2ddecfa9bb33,2018-10-05,2018-12-07,6.99,7.07
6f7a51e1-6e9f-587c-ac0c-e26e02434c89,2011-09-30,2011-12-02,1.27,1.22
6f9aed7c-bcff-5d33-8be2-a283b90e8456,2018-10-05,2018-12-07,0.1,0.11
6f9b0c90-687f-58ed-bb12-0ebd4dfabcf0,2011-07-15,2011-09-16,0.6,0.46
6f9b3115-4cb3-5f71-8a3c-c08f0ebb422f,2013-02-01,2013-04-05,0.53,0.26
6fa21127-7b69-5c19-b5bf-d72c6d3464e5,2017-04-28,2017-06-30,0.17,0.14
6fb30de4-83a4-5183-a878-f96f825c00d8,2017-01-20,2017-03-24,0.16,0.14
6fb4202c-04e8-51f4-86e9-8de76e559879,2017-04-28,2017-06-30,0.24,0.17
6fd5e73f-506e-5c17-a165-dd84dccdc13f,2016-07-22,2016-09-23,1.11,1.61
6fe00fd3-f1fa-5319-bac6-6965a18855f2,2017-09-29,2017-12-01,0.22,0.2
6fe08387-4e83-5dc1-ade4-dafcfcd40815,2019-01-25,2019-03-29,0.2,0.18
6fe39827-332d-5d8e-a8c6-a8750cfb971d,2013-05-03,2013-07-05,0.49,0.39
6fe79bdc-3342-54cb-9e80-557e5af3132d,2018-07-13,2018-09-14,0.15,0.13
6ff5985b-abfa-5a28-990a-894ee7c4f547,2018-01-19,2018-03-23,0.15,0.15
7015429c-dc9b-556c-9f28-7f8e80e8ae8e,2015-07-17,2015-09-18,0.14,0.14
70188a05-3c95-587b-8f10-b49ad5bdb0f0,2014-02-07,2014-04-11,0.16,0.13
701bcd9d-5622-50a5-af33-7b256c5dc929,2017-01-20,2017-03-24,0.54,0.41
7024716b-7fb6-5278-b35b-fcbd668b7cc2,2016-07-22,2016-09-23,0.21,0.17
702afa74-bb16-5b6e-afca-b7e4c8fda6e8,2013-02-01,2013-04-05,1.2,0.47
702d5a1d-b9bb-5902-8e44-6212e678de1a,2017-07-14,2017-09-15,2.99,1.57
703121ac-55f0-52ff-88da-513ef808869f,2016-09-30,2016-12-02,0.82,0.31
70373012-298d-5492-b64a-8e085dd3ea0c,2018-04-27,2018-06-29,0.28,0.2
7039565a-85af-58b2-914c-56dab5e4bece,2019-05-03,2019-07-05,0.25,0.25
7055e029-11b9-5627-8693-6a3fc651c256,2017-04-28,2017-06-30,0.15,0.13
7060bf6f-e74e-5f54-bed5-cd6abbda3797,2013-02-01,2013-04-05,13.69,7.98
706920ae-9e2b-589b-99f6-1fc962ed4a7a,2017-01-20,2017-03-24,0.25,0.2
707b0438-dcf8-5272-911b-be80a400680b,2016-07-22,2016-09-23,0.14,0.15
708c4f96-f9de-5a35-b0e5-19933d14b81f,2019-07-12,2019-09-13,0.15,0.15
7094ba8d-e7b1-5c76-90c3-04106c059abb,2014-09-26,2014-11-28,1.66,1.18
709efedb-ef9f-5af4-830c-af4b33fa57d3,2016-01-22,2016-03-25,0.17,0.13
70a087fd-1706-524b-a7e5-a6c0e2e03f49,2017-09-29,2017-12-01,0.49,0.42
70a88053-f63d-57db-b9f9-a09d245ebc71,2014-09-26,2014-11-28,0.31,0.18
70a9df30-3bbc-5302-a952-fee972d9200e,2018-10-05,2018-12-07,1.02,1.12
70ac3aa5-0ed4-5be9-b70c-f5ca2dfb234e,2015-10-02,2015-12-04,0.15,0.14
70b38e5e-0e66-5933-a997-98c616e06bb6,2015-03-27,2015-05-29,3.99,2.11
70b88869-0375-53c6-9bc3-401444996a6a,2016-07-22,2016-09-23,0.87,0.42
70bb160c-a61a-52cf-b834-15c1cf953996,2017-01-20,2017-03-24,0.39,0.22
70c86d42-1784-5d3f-8ae9-840c4e94b52a,2014-02-07,2014-04-11,0.72,0.28
70d57d40-1d14-5846-a7c4-95a9c35e0ea1,2012-05-04,2012-07-06,2.12,2.58
70dbc904-43d3-5374-a933-00acb0a72442,2017-07-14,2017-09-15,0.15,0.13
70e371ec-1f56-5ae0-aec3-28be862170c3,2018-04-27,2018-06-29,0.15,0.13
70ffd9df-4ea2-58fe-913e-e09c5fc6e436,2017-09-29,2017-12-01,0.15,0.13
71000b56-8132-513b-af0b-88be35f34877,2018-01-19,2018-03-23,0.24,0.2
7113071d-2653-564b-b772-60aaf6d606a1,2015-10-02,2015-12-04,0.25,0.19
71260df3-55b2-5f90-bc38-495d4056700c,2019-05-03,2019-07-05,3.12,3.08
7131411d-9d0c-5280-9830-fe5a8a4573dc,2011-05-13,2011-07-15,0.44,0.32
7142ad1f-8847-51f1-b874-a0ec1584918c,2018-01-19,2018-03-23,0.49,0.29
71574ca9-0fb6-5b23-b52f-8dba1a9d7b9c,2015-03-27,2015-05-29,0.15,0.14
715879f3-6773-5ea1-adc1-133d7ea93797,2013-09-27,2013-11-29,2.18,1.17
716d217e-e1e7-5443-912b-a26ff52dc399,2017-01-20,2017-03-24,0.31,0.2
716e9674-dc29-5df5-8120-b1e737f277c1,2015-03-27,2015-05-29,0.72,0.41
716f5927-868a-54b3-9a3e-6e10624e54d2,2016-01-22,2016-03-25,0.22,0.15
716f7a23-8531-510f-bbe5-7e7268205d5c,2012-10-05,2012-12-07,0.99,1.13
7183dc8a-6891-5f92-b5a8-4572d246c240,2015-01-23,2015-03-27,0.15,0.11
7199faea-4d5c-5302-bdda-7f4a9317d8ec,2017-07-14,2017-09-15,0.15,0.13
71b0445a-8dfa-5f43-97ec-bebe63523f86,2018-04-27,2018-06-29,0.25,0.24
71b3dfa3-b706-5640-94db-c25ed55f5186,2018-07-13,2018-09-14,1.6,0.72
71b7c2e2-7af2-583c-a65b-d91474d13175,2015-01-23,2015-03-27,0.15,0.13
71b7c7d3-2393-5db5-bd6d-13f2a6029134,2015-10-02,2015-12-04,0.23,0.16
71c03700-b532-5a23-bf58-95937321ae41,2015-01-23,2015-03-27,0.16,0.11
71c355eb-6b17-528d-b465-90db84dd265b,2014-09-26,2014-11-28,0.16,0.12
71cdf10c-e789-5a07-9c26-0ea243546c70,2016-01-22,2016-03-25,0.23,0.17
71d28ade-2ced-5432-bacb-f737c2f49607,2019-07-12,2019-09-13,0.28,0.26
71dbc9d9-f1bf-5840-a5e2-21831bbc2864,2011-07-15,2011-09-16,1.77,1.87
71dcec28-40c5-5124-8864-765c77e77636,2018-01-19,2018-03-23,0.23,0.2
71f6ed25-2a54-5e74-9343-4197f8b1cde0,2014-02-07,2014-04-11,0.16,0.12
71f9fdad-ba40-5771-81d9-6b4099a04a1c,2018-04-27,2018-06-29,4.94,4.55
71fdd878-228f-5f3d-8a9b-343dbcd2a139,2014-09-26,2014-11-28,5.79,1.78
72035da2-eda1-5cb6-bc6d-46cb5b11ffe5,2014-09-26,2014-11-28,0.43,0.34
72058c5e-a5e6-5482-81b2-47b5a4090453,2017-04-28,2017-06-30,0.15,0.14
720b4395-3245-5872-95c9-cf09d25db299,2015-07-17,2015-09-18,1,0.8
720bf8c8-703f-5f3e-8ee3-d36564412025,2018-01-19,2018-03-23,1,0.75
720e8879-448f-5097-90ba-dd3d4b075b19,2015-10-02,2015-12-04,0.74,0.33
7231d86e-bc81-53df-a6e8-db49126b4865,2019-05-03,2019-07-05,0.13,0.15
723394b9-6ee4-55d2-a2c5-d5fb0503ec26,2015-07-17,2015-09-18,0.25,0.2
72417641-5f49-59bf-9d1d-eb62f73cd772,2016-04-08,2016-06-10,0.59,0.3
7241f899-ad41-579c-8f53-d09bac6e5382,2017-01-20,2017-03-24,0.25,0.15
7244cf8b-1424-50b4-945e-5d5a94059d8b,2013-02-01,2013-04-05,1.27,0.56
72486866-2e0b-59b8-a111-c04ce6f18497,2015-01-23,2015-03-27,7.87,4.94
72506474-5afd-51c4-aec1-9af7e396d5cc,2019-05-03,2019-07-05,2.75,3.38
725b7e18-ff72-54c0-b76e-610c3650019f,2017-04-28,2017-06-30,0.15,0.14
72728e68-7234-5fe1-901a-2fed40a2dfe6,2018-10-05,2018-12-07,0.13,0.11
727ef714-81f0-52a5-af1e-304dc0790fa1,2014-09-26,2014-11-28,0.48,0.21
7287cd47-3b23-5604-adae-52374c110605,2016-07-22,2016-09-23,0.15,0.15
7291092a-cac5-5eba-b423-eaea9a21db55,2018-04-27,2018-06-29,0.16,0.13
72a0887a-cb11-55fb-a0d0-2799d1b38055,2017-01-20,2017-03-24,0.52,0.33
72a72764-b117-57b8-9619-4cfd21c40a54,2015-03-27,2015-05-29,0.15,0.13
72a7ce4e-bc73-5780-a20c-61a39b75d130,2012-05-04,2012-07-06,2.18,1.13
72d0334b-fa71-580f-a1f2-177fa687c71b,2019-01-25,2019-03-29,0.22,0.2
72d2ac8b-e0d7-59fa-91be-044f057a5005,2019-01-25,2019-03-29,0.15,0.12
72dac3e9-05b5-5a71-b332-4e1115884b7b,2014-05-02,2014-07-04,0.14,0.14
72e85fe4-6c8e-538e-b061-e86566663222,2013-09-27,2013-11-29,0.52,0.33
72f313d7-9703-581d-8373-5dad6b231213,2019-01-25,2019-03-29,0.25,0.25
730692cb-38b9-5810-a335-01a2518ec4f3,2015-03-27,2015-05-29,0.18,0.11
731f562b-1efa-55cb-accf-33e4b2711bb3,2019-05-03,2019-07-05,3.12,1.94
73264084-3a53-5fcc-b8fa-df5cfc3d71e2,2014-09-26,2014-11-28,0.15,0.14
736b464e-e1f3-5427-a3e9-aaf072d2c29c,2018-01-19,2018-03-23,0.16,0.15
73713910-6253-51af-b12b-926cdbe3c1cf,2016-09-30,2016-12-02,7.19,3.99
7376f672-ebd4-57c8-acdc-a10fb0022837,2014-02-07,2014-04-11,1.16,0.47
73864c13-2eed-5ba3-8532-b4f001f4d399,2013-09-27,2013-11-29,,0.33
738e5d4d-3256-5f64-932a-1eafb663954c,2019-07-12,2019-09-13,1,0.75
738f5d88-b165-59f1-a375-045ba8ed7b5b,2012-07-13,2012-09-14,10.15,7.53
7395fd64-98b0-5ed1-85bf-1ad0f44ff030,2015-03-27,2015-05-29,0.99,0.65
7397fbf0-3451-51e9-aba3-37e0180632d7,2017-07-14,2017-09-15,0.14,0.15
73a3168f-6b84-5272-9538-bf9f5f27a4f1,2013-05-03,2013-07-05,1.59,0.9
73b30d8f-959d-5a57-a43c-70944843340a,2011-02-04,2011-04-08,8.78,6.93
73b98c03-f802-5a6c-8ee2-07a43529801a,2016-01-22,2016-03-25,0.15,0.14
73bb7f30-2a6c-5807-9837-0df5ad357e15,2019-01-25,2019-03-29,1.22,1.07
73f1982a-4f52-53bd-9696-6d0a5c027828,2019-05-03,2019-07-05,3.15,2.37
740e4602-d376-5006-95f2-d718b5e8b46a,2019-01-25,2019-03-29,0.15,0.1
741766dc-6c23-5781-8567-662879905c48,2014-02-07,2014-04-11,1.28,0.35
741f4df1-d20e-59b7-b3c4-0833099ae8e7,2017-04-28,2017-06-30,0.16,0.13
74203328-7738-5de7-9187-951aee8b4165,2014-09-26,2014-11-28,2,0.86
74292dfe-8acd-503a-a188-51ea9612a5e9,2018-01-19,2018-03-23,0.23,0.19
742b6760-8aa4-56b8-8080-83592b8bbd87,2017-07-14,2017-09-15,0.55,1.9
7442a705-e34c-5362-8bf1-b4fac3b9007b,2018-10-05,2018-12-07,0.25,0.25
74461ef1-2af5-58de-93f1-5538801c3e2f,2018-01-19,2018-03-23,0.2,0.15
7449944c-5b7f-516c-806c-bee6f3d8bba3,2018-01-19,2018-03-23,0.48,0.26
74678642-4fe9-5f54-b24e-eedd0f650963,2012-10-05,2012-12-07,15.11,19.93
74717027-22b1-5a77-9ba6-ba0d7f66eb65,2015-03-27,2015-05-29,0.15,0.12
74762e9c-e6ee-5fa0-b418-9bf9cc482050,2011-09-30,2011-12-02,7.15,4.8
74857197-2907-59c7-a7e1-5e09655b80cf,2016-09-30,2016-12-02,0.19,0.13
748643fa-099b-52ca-a941-e4fec0b45daa,2018-04-27,2018-06-29,0.3,0.24
749eb960-8c64-50f8-990b-ae760f66129f,2013-05-03,2013-07-05,1.25,0.6
74a86f80-0c48-51d0-abdf-ab80757f2bf9,2015-01-23,2015-03-27,0.15,0.12
74abd675-dac8-5374-a3d2-a965ee43019a,2018-01-19,2018-03-23,0.24,0.2
74c6e359-0227-5985-aa55-d6701701a7b4,2018-07-13,2018-09-14,0.23,0.2
74cf69f5-3ab7-5347-bfc4-ea00827a207f,2015-10-02,2015-12-04,0.15,0.14
74ff44b9-c29c-5f37-8e09-954dadd7aa69,2019-01-25,2019-03-29,2.49,1.15
75103ad8-b933-5551-9ad3-d52afdea565e,2019-01-25,2019-03-29,0.2,0.15
7512439e-f3e2-563f-8ae0-b7d103758fb1,2016-07-22,2016-09-23,0.15,0.14
751d746b-d1a3-51a7-a84b-328fd156cb5c,2019-01-25,2019-03-29,0.35,0.31
75357740-ad21-5def-b9dd-d2b4dc11f96d,2013-09-27,2013-11-29,3.19,1.5
